Date,Country,USD_ExchangeRate,Policy_Rate(%),10Y_Bond_Yield(%),Yield_Spread(10Y_vs_US)(%),Equity_Index_Level,Oil_Price(USD_per_bbl)
2020-04-03,Brazil,4.975,5.0,6.9,3.99,991.5,69.85
2020-04-06,Brazil,4.998,5.01,7.11,3.95,994.82,70.18
2020-04-07,Brazil,5.0,5.01,6.8,3.69,1001.48,69.86
2020-04-08,Brazil,5.0,5.0,7.24,4.36,999.85,70.08
2020-04-09,Brazil,5.0,5.03,7.41,4.41,1001.08,70.06
2020-04-10,Brazil,5.004,4.96,6.81,3.96,1006.39,69.99
2020-04-13,Brazil,4.998,5.02,7.23,4.34,999.65,69.93
2020-04-14,Brazil,4.983,4.99,6.89,3.91,992.59,70.23
2020-04-15,Brazil,4.999,5.0,7.2,4.28,1002.28,69.93
2020-04-16,Brazil,4.991,5.01,7.76,4.68,1004.61,69.9
2020-04-17,Brazil,4.984,5.03,8.06,4.9,998.32,69.77
2020-04-20,Brazil,4.989,4.97,6.91,3.75,999.29,70.06
2020-04-21,Brazil,5.014,4.99,8.01,4.81,999.34,69.88
2020-04-22,Brazil,5.007,4.99,6.41,3.29,1006.08,70.03
2020-04-23,Brazil,4.987,4.98,7.03,4.08,998.29,70.2
2020-04-24,Brazil,5.007,5.03,6.53,3.57,1003.79,70.09
2020-04-27,Brazil,5.015,5.01,7.93,4.88,1005.31,69.94
2020-04-28,Brazil,5.0,5.02,7.82,4.75,999.58,70.28
2020-04-29,Brazil,4.978,4.97,7.31,4.31,1003.03,70.01
2020-04-30,Brazil,5.006,4.98,7.27,4.17,1006.1,70.4
2020-05-01,Brazil,5.002,5.01,6.24,3.3,999.03,70.21
2020-05-04,Brazil,4.994,5.02,7.02,4.03,1001.24,69.92
2020-05-05,Brazil,4.996,4.97,6.84,3.89,997.42,70.08
2020-05-06,Brazil,5.007,5.0,7.5,4.44,998.52,69.91
2020-05-07,Brazil,5.003,5.01,7.71,4.59,997.29,69.98
2020-05-08,Brazil,5.007,5.02,7.49,4.5,993.73,69.8
2020-05-11,Brazil,5.003,5.01,6.46,3.45,1003.16,69.77
2020-05-12,Brazil,5.011,4.99,7.62,4.67,994.87,69.91
2020-05-13,Brazil,4.999,4.99,6.88,3.85,999.14,69.99
2020-05-14,Brazil,4.983,5.01,6.96,3.8,995.3,69.64
2020-05-15,Brazil,5.006,5.01,6.5,3.66,1007.69,70.28
2020-05-18,Brazil,4.975,4.99,7.82,4.87,997.55,69.94
2020-05-19,Brazil,4.989,4.97,7.49,4.68,1001.24,70.18
2020-05-20,Brazil,4.985,4.98,7.59,4.53,996.91,70.24
2020-05-21,Brazil,5.012,5.01,6.56,3.6,1001.43,69.96
2020-05-22,Brazil,5.009,4.97,6.22,3.2,997.54,69.87
2020-05-25,Brazil,4.982,5.0,6.97,3.91,1000.34,69.97
2020-05-26,Brazil,5.012,4.97,7.24,4.41,995.81,69.76
2020-05-27,Brazil,5.008,5.0,6.99,4.1,998.5,69.85
2020-05-28,Brazil,5.004,4.98,7.65,4.81,995.97,70.34
2020-05-29,Brazil,4.996,4.97,7.08,4.13,995.82,69.78
2020-06-01,Brazil,5.028,4.99,6.03,2.88,1003.06,69.85
2020-06-02,Brazil,4.991,5.01,6.89,4.08,1008.94,69.91
2020-06-03,Brazil,5.015,5.03,6.53,3.42,996.74,69.63
2020-06-04,Brazil,4.996,5.01,6.78,3.81,1005.72,70.02
2020-06-05,Brazil,4.992,5.01,7.11,4.37,1002.14,70.08
2020-06-08,Brazil,5.0,5.02,6.68,3.65,992.17,70.08
2020-06-09,Brazil,5.02,4.98,6.6,3.67,1000.65,69.79
2020-06-10,Brazil,5.004,5.02,7.28,4.46,1004.98,70.19
2020-06-11,Brazil,5.008,5.01,7.12,4.01,1009.62,69.81
2020-06-12,Brazil,5.011,5.0,6.93,4.09,998.58,69.8
2020-06-15,Brazil,4.995,4.98,6.75,3.79,1000.48,69.68
2020-06-16,Brazil,4.986,5.01,6.61,3.5,1001.13,70.12
2020-06-17,Brazil,5.014,4.99,6.71,3.62,1002.55,69.96
2020-06-18,Brazil,5.014,5.0,7.01,4.01,995.33,70.02
2020-06-19,Brazil,5.014,5.01,7.02,4.04,1001.65,70.15
2020-06-22,Brazil,5.006,4.99,7.16,4.11,994.96,70.03
2020-06-23,Brazil,4.978,5.01,7.34,4.27,998.02,70.06
2020-06-24,Brazil,5.014,5.03,7.01,4.0,1005.55,69.7
2020-06-25,Brazil,4.997,5.03,7.51,4.48,992.47,69.99
2020-06-26,Brazil,4.994,5.01,6.6,3.7,989.68,70.24
2020-06-29,Brazil,4.996,5.0,7.0,4.11,993.7,69.8
2020-06-30,Brazil,4.993,5.01,6.61,3.43,1005.14,70.16
2020-07-01,Brazil,4.999,5.03,6.92,3.92,1000.85,70.14
2020-07-02,Brazil,5.006,4.99,6.72,3.66,1003.58,69.92
2020-07-03,Brazil,4.984,5.0,7.31,4.13,994.01,69.91
2020-07-06,Brazil,4.996,5.03,7.01,4.1,1002.79,69.92
2020-07-07,Brazil,4.988,4.98,7.85,4.81,1000.54,69.95
2020-07-08,Brazil,5.003,5.01,7.15,4.14,1004.34,70.0
2020-07-09,Brazil,4.99,4.99,6.0,2.8,1004.31,69.83
2020-07-10,Brazil,4.997,4.99,7.76,4.9,1000.57,69.98
2020-07-13,Brazil,5.008,5.0,6.12,3.14,995.14,70.02
2020-07-14,Brazil,5.014,4.97,6.57,3.62,998.09,70.15
2020-07-15,Brazil,4.998,5.01,6.7,3.67,1003.89,69.85
2020-07-16,Brazil,5.008,5.0,7.52,4.54,1001.91,69.99
2020-07-17,Brazil,4.999,5.01,7.27,4.4,1007.17,69.63
2020-07-20,Brazil,4.993,5.0,7.2,4.05,990.71,69.9
2020-07-21,Brazil,4.979,5.0,7.14,3.98,1000.6,70.21
2020-07-22,Brazil,5.006,4.99,6.29,3.26,992.54,70.26
2020-07-23,Brazil,4.998,5.02,6.78,3.76,1001.05,69.99
2020-07-24,Brazil,4.996,5.01,6.54,3.67,1006.21,70.15
2020-07-27,Brazil,5.001,5.03,6.9,3.77,1000.88,69.8
2020-07-28,Brazil,5.018,5.02,6.96,3.89,997.98,70.17
2020-07-29,Brazil,4.976,4.98,7.47,4.49,1001.04,69.73
2020-07-30,Brazil,5.018,5.02,6.92,3.96,1005.15,70.4
2020-07-31,Brazil,5.01,5.04,6.58,3.66,994.06,70.09
2020-08-03,Brazil,5.002,5.0,7.4,4.28,992.37,69.88
2020-08-04,Brazil,5.008,4.99,6.59,3.49,993.55,69.94
2020-08-05,Brazil,5.003,4.99,7.38,4.44,1007.04,69.97
2020-08-06,Brazil,5.007,5.01,6.7,3.91,1001.8,70.01
2020-08-07,Brazil,5.006,5.0,6.78,3.58,992.64,70.15
2020-08-10,Brazil,4.994,4.99,6.83,3.92,1002.86,70.28
2020-08-11,Brazil,5.005,5.0,6.51,3.46,1010.78,69.92
2020-08-12,Brazil,4.996,4.99,6.74,4.02,1002.03,69.83
2020-08-13,Brazil,4.984,5.02,6.47,3.51,1007.33,69.72
2020-08-14,Brazil,4.985,5.01,7.58,4.74,1002.04,70.12
2020-08-17,Brazil,4.979,5.02,7.45,4.49,1006.26,70.23
2020-08-18,Brazil,5.001,4.99,6.5,3.51,1002.85,69.94
2020-08-19,Brazil,4.978,5.03,7.12,4.16,1004.29,70.3
2020-08-20,Brazil,4.972,5.01,6.3,3.25,1000.64,70.13
2020-08-21,Brazil,4.995,4.96,6.74,3.7,1005.08,69.77
2020-08-24,Brazil,5.01,4.99,7.17,4.22,1000.91,70.18
2020-08-25,Brazil,4.988,4.99,7.08,3.84,995.68,70.41
2020-08-26,Brazil,5.02,5.0,6.85,3.92,999.66,69.72
2020-08-27,Brazil,4.999,5.03,6.72,3.75,991.49,70.07
2020-08-28,Brazil,5.003,5.0,6.89,3.92,1002.51,69.99
2020-08-31,Brazil,5.003,5.0,7.57,4.5,1000.96,70.3
2020-09-01,Brazil,5.004,5.03,7.33,4.51,1006.52,70.03
2020-09-02,Brazil,4.999,5.01,6.83,3.81,997.04,70.25
2020-09-03,Brazil,4.999,4.99,6.53,3.5,1000.94,70.08
2020-09-04,Brazil,4.99,4.97,7.28,4.13,994.87,70.32
2020-09-07,Brazil,5.003,5.0,6.8,3.94,1004.94,69.84
2020-09-08,Brazil,4.992,5.02,6.08,3.23,999.91,70.06
2020-09-09,Brazil,5.005,4.99,8.26,5.28,998.85,69.84
2020-09-10,Brazil,5.001,5.01,7.61,4.76,998.77,70.09
2020-09-11,Brazil,5.006,5.0,7.27,4.35,1007.79,70.2
2020-09-14,Brazil,4.987,4.98,6.46,3.39,993.58,69.93
2020-09-15,Brazil,5.005,5.0,7.13,4.23,1002.97,69.88
2020-09-16,Brazil,4.997,5.0,7.06,4.05,996.25,69.94
2020-09-17,Brazil,5.0,4.97,6.74,3.7,993.61,70.23
2020-09-18,Brazil,5.013,4.98,7.65,4.67,1002.09,69.9
2020-09-21,Brazil,5.009,5.01,6.6,3.72,992.7,70.04
2020-09-22,Brazil,5.006,5.01,6.95,4.07,996.59,70.23
2020-09-23,Brazil,4.995,5.0,6.47,3.43,997.71,70.21
2020-09-24,Brazil,5.008,4.99,6.93,3.98,992.9,69.83
2020-09-25,Brazil,5.002,5.01,7.08,4.11,1004.67,70.01
2020-09-28,Brazil,5.007,4.96,5.0,1.97,992.88,69.96
2020-09-29,Brazil,4.997,5.03,7.23,4.22,1004.18,70.07
2020-09-30,Brazil,4.995,5.02,6.47,3.43,992.26,70.04
2020-10-01,Brazil,5.002,5.03,6.25,3.31,1004.11,70.07
2020-10-02,Brazil,5.002,4.98,6.69,3.56,999.74,70.08
2020-10-05,Brazil,4.999,4.98,7.44,4.39,1011.53,69.8
2020-10-06,Brazil,5.008,4.97,7.05,3.95,989.64,69.96
2020-10-07,Brazil,4.994,4.99,7.18,4.07,999.33,70.04
2020-10-08,Brazil,5.001,5.0,6.46,3.34,1001.48,70.08
2020-10-09,Brazil,4.992,4.99,6.9,4.06,991.56,69.88
2020-10-12,Brazil,5.005,4.99,6.48,3.56,997.72,69.93
2020-10-13,Brazil,5.022,5.02,7.53,4.42,995.01,69.76
2020-10-14,Brazil,4.989,5.03,6.75,3.88,997.85,69.95
2020-10-15,Brazil,5.003,5.01,6.59,3.52,996.8,69.97
2020-10-16,Brazil,5.007,4.99,6.7,3.64,995.71,69.92
2020-10-19,Brazil,5.006,5.04,7.34,4.3,1002.65,69.79
2020-10-20,Brazil,5.001,5.0,7.16,4.15,1001.9,69.94
2020-10-21,Brazil,5.001,4.98,6.82,3.68,1001.59,70.0
2020-10-22,Brazil,5.019,4.97,6.42,3.25,1000.23,69.95
2020-10-23,Brazil,4.988,5.01,7.28,4.39,999.3,69.93
2020-10-26,Brazil,5.003,4.98,7.6,4.51,998.18,69.96
2020-10-27,Brazil,4.999,4.98,6.76,3.79,1008.06,70.19
2020-10-28,Brazil,5.009,5.01,6.45,3.45,1004.85,69.75
2020-10-29,Brazil,5.006,5.05,7.58,4.44,1001.09,70.19
2020-10-30,Brazil,4.993,5.02,7.34,4.31,1006.58,69.89
2020-11-02,Brazil,4.998,5.0,6.49,3.46,991.41,70.21
2020-11-03,Brazil,5.0,4.99,6.57,3.6,1003.44,70.11
2020-11-04,Brazil,4.993,4.98,7.31,4.38,1000.3,70.02
2020-11-05,Brazil,5.003,5.02,6.39,3.58,997.16,70.36
2020-11-06,Brazil,5.02,5.04,6.94,4.12,988.28,69.88
2020-11-09,Brazil,4.998,5.03,7.46,4.44,995.55,69.81
2020-11-10,Brazil,5.003,5.01,7.21,4.31,1003.25,70.09
2020-11-11,Brazil,4.989,4.98,7.33,4.35,1007.95,70.1
2020-11-12,Brazil,4.995,5.0,7.03,4.1,995.44,70.14
2020-11-13,Brazil,5.008,5.01,7.77,4.82,1008.37,69.82
2020-11-16,Brazil,4.99,4.96,6.74,3.79,1002.63,70.05
2020-11-17,Brazil,4.988,4.99,6.81,3.98,995.1,69.85
2020-11-18,Brazil,5.014,5.0,7.33,4.48,1005.97,70.26
2020-11-19,Brazil,4.98,4.99,7.23,4.17,996.61,69.94
2020-11-20,Brazil,4.994,5.0,7.6,4.68,1005.0,69.84
2020-11-23,Brazil,4.992,5.02,7.48,4.39,993.42,69.91
2020-11-24,Brazil,5.008,5.0,6.46,3.42,996.43,70.36
2020-11-25,Brazil,5.015,5.01,7.69,4.69,1003.83,70.3
2020-11-26,Brazil,5.002,4.99,6.14,3.15,1004.12,70.19
2020-11-27,Brazil,5.005,4.99,6.0,3.05,998.48,69.94
2020-11-30,Brazil,5.006,5.04,7.1,4.12,998.7,70.02
2020-12-01,Brazil,4.992,5.0,7.23,4.21,1002.29,70.09
2020-12-02,Brazil,4.982,5.01,6.68,3.79,994.48,70.09
2020-12-03,Brazil,4.998,4.97,7.21,4.35,1000.7,70.05
2020-12-04,Brazil,5.009,5.04,6.35,3.36,998.62,70.09
2020-12-07,Brazil,5.002,4.99,6.77,3.88,1004.94,70.09
2020-12-08,Brazil,5.009,4.99,6.67,3.77,1001.79,69.79
2020-12-09,Brazil,5.018,4.97,7.11,3.95,1003.0,70.04
2020-12-10,Brazil,4.99,4.97,7.36,4.21,997.81,69.77
2020-12-11,Brazil,4.975,4.98,6.92,3.76,1003.37,70.06
2020-12-14,Brazil,4.996,4.99,7.69,4.67,989.49,69.87
2020-12-15,Brazil,4.991,4.99,7.27,4.28,999.62,70.26
2020-12-16,Brazil,4.993,5.04,6.7,3.69,998.59,70.02
2020-12-17,Brazil,5.004,5.01,6.63,3.74,1012.52,69.9
2020-12-18,Brazil,5.007,4.97,6.83,3.84,1002.36,69.46
2020-12-21,Brazil,5.002,4.98,7.14,4.24,995.72,69.95
2020-12-22,Brazil,4.989,4.99,6.39,3.58,1005.09,69.74
2020-12-23,Brazil,4.998,5.02,6.71,3.79,1001.13,70.22
2020-12-24,Brazil,4.988,5.0,6.13,3.17,1000.17,69.83
2020-12-25,Brazil,4.995,4.97,7.01,3.9,994.51,69.88
2020-12-28,Brazil,5.005,5.02,6.28,3.29,1001.42,69.98
2020-12-29,Brazil,4.975,5.01,7.77,4.76,994.84,69.9
2020-12-30,Brazil,5.018,5.02,7.34,4.3,996.69,69.96
2020-12-31,Brazil,4.999,5.01,7.77,4.65,992.9,70.04
2021-01-01,Brazil,5.007,5.01,6.7,3.41,993.61,69.78
2021-01-04,Brazil,5.002,5.04,6.62,3.65,1005.39,70.0
2021-01-05,Brazil,4.997,5.01,7.15,4.04,1006.46,70.06
2021-01-06,Brazil,5.003,5.0,7.25,4.24,1000.0,70.24
2021-01-07,Brazil,5.015,4.97,6.97,4.04,998.45,70.08
2021-01-08,Brazil,5.007,5.0,6.04,3.14,1004.48,69.45
2021-01-11,Brazil,5.012,5.01,7.67,4.69,989.69,70.09
2021-01-12,Brazil,5.013,5.02,6.69,3.68,997.34,69.84
2021-01-13,Brazil,5.01,4.98,6.53,3.64,992.55,70.03
2021-01-14,Brazil,5.012,5.0,6.24,3.16,1008.43,69.87
2021-01-15,Brazil,4.995,5.01,7.82,4.87,993.34,70.13
2021-01-18,Brazil,5.008,5.0,6.72,3.62,1002.64,69.85
2021-01-19,Brazil,5.0,4.97,7.32,4.34,997.82,69.99
2021-01-20,Brazil,5.0,5.02,7.31,4.33,1003.82,70.08
2021-01-21,Brazil,4.996,5.0,6.92,3.87,998.16,69.92
2021-01-22,Brazil,5.02,5.02,6.64,3.58,1000.59,70.08
2021-01-25,Brazil,5.001,5.02,7.2,4.2,1005.21,70.05
2021-01-26,Brazil,5.001,5.01,6.96,3.96,997.07,69.85
2021-01-27,Brazil,4.99,4.97,6.53,3.55,1000.52,69.95
2021-01-28,Brazil,4.976,5.03,7.57,4.53,1009.54,69.8
2021-01-29,Brazil,5.019,4.98,7.1,4.23,1000.07,70.08
2021-02-01,Brazil,4.998,5.01,7.06,4.12,997.17,70.16
2021-02-02,Brazil,4.993,5.02,7.63,4.8,1005.66,70.41
2021-02-03,Brazil,5.003,5.01,7.53,4.56,1000.91,69.74
2021-02-04,Brazil,5.001,5.01,7.27,4.16,996.13,69.89
2021-02-05,Brazil,5.019,5.0,7.1,4.1,995.89,70.32
2021-02-08,Brazil,4.995,4.98,6.75,3.95,996.74,69.81
2021-02-09,Brazil,5.006,4.99,7.43,4.29,1003.91,69.96
2021-02-10,Brazil,5.001,4.97,6.9,3.99,1003.47,70.51
2021-02-11,Brazil,5.005,4.96,6.78,3.77,1000.44,69.85
2021-02-12,Brazil,5.002,4.98,6.5,3.44,994.92,70.11
2021-02-15,Brazil,4.986,5.04,6.65,3.67,1001.65,69.89
2021-02-16,Brazil,5.001,5.01,7.49,4.41,999.14,69.97
2021-02-17,Brazil,5.023,5.02,6.56,3.55,998.32,69.97
2021-02-18,Brazil,4.988,4.99,7.9,4.84,987.54,70.24
2021-02-19,Brazil,5.011,4.99,7.35,4.44,997.65,70.3
2021-02-22,Brazil,4.997,4.96,6.93,3.94,1005.99,70.0
2021-02-23,Brazil,4.996,5.02,7.08,4.16,1005.77,70.04
2021-02-24,Brazil,5.0,5.0,6.47,3.52,1000.02,69.96
2021-02-25,Brazil,5.013,5.0,7.43,4.43,1005.28,70.08
2021-02-26,Brazil,5.0,5.0,6.52,3.47,999.8,69.9
2021-03-01,Brazil,5.011,4.97,6.76,3.66,1001.58,69.99
2021-03-02,Brazil,5.003,5.0,6.25,3.28,1008.08,69.87
2021-03-03,Brazil,4.997,4.99,6.95,4.0,1002.43,70.04
2021-03-04,Brazil,5.008,4.98,6.81,3.83,1002.28,69.84
2021-03-05,Brazil,5.009,5.02,6.53,3.58,997.34,70.53
2021-03-08,Brazil,4.996,5.03,6.4,3.5,996.57,69.83
2021-03-09,Brazil,4.997,4.99,6.58,3.46,1006.12,70.19
2021-03-10,Brazil,5.005,5.0,6.75,3.85,1001.81,69.77
2021-03-11,Brazil,4.99,5.02,7.97,4.93,1005.53,69.95
2021-03-12,Brazil,4.987,5.01,7.3,4.29,998.79,70.19
2021-03-15,Brazil,4.99,4.98,6.48,3.47,994.56,69.86
2021-03-16,Brazil,4.993,4.99,6.25,3.24,1006.24,70.03
2021-03-17,Brazil,5.015,5.03,7.42,4.41,1000.11,70.15
2021-03-18,Brazil,4.996,4.96,7.21,4.32,995.19,70.0
2021-03-19,Brazil,4.999,4.97,7.05,3.96,994.36,70.25
2021-03-22,Brazil,4.984,5.04,6.84,3.82,990.54,69.99
2021-03-23,Brazil,5.002,5.0,6.72,3.81,1005.65,70.01
2021-03-24,Brazil,5.015,4.99,6.77,3.69,991.89,69.76
2021-03-25,Brazil,5.011,4.98,6.07,2.88,993.03,70.04
2021-03-26,Brazil,5.001,4.94,6.81,3.77,1001.77,70.18
2021-03-29,Brazil,4.996,5.01,6.67,3.81,993.51,69.71
2021-03-30,Brazil,5.01,4.97,7.11,4.13,999.49,70.27
2021-03-31,Brazil,4.996,5.01,7.03,4.05,1011.5,69.71
2021-04-01,Brazil,5.013,5.01,6.77,3.61,990.76,69.9
2021-04-02,Brazil,4.988,5.01,6.45,3.41,999.07,69.9
2021-04-05,Brazil,5.004,4.99,6.45,3.17,997.56,69.56
2021-04-06,Brazil,4.992,4.97,7.39,4.36,1001.99,69.93
2021-04-07,Brazil,4.997,4.99,6.95,3.87,1001.68,70.1
2021-04-08,Brazil,5.005,5.02,7.16,4.13,1005.94,69.87
2021-04-09,Brazil,4.991,4.98,7.07,4.25,1002.31,69.98
2021-04-12,Brazil,5.011,4.99,6.88,3.77,1006.92,69.86
2021-04-13,Brazil,5.002,5.01,7.19,4.22,1006.41,69.62
2021-04-14,Brazil,4.996,5.01,7.24,4.1,1005.99,69.94
2021-04-15,Brazil,5.013,4.99,7.45,4.27,1006.07,70.02
2021-04-16,Brazil,4.997,4.97,7.12,4.24,996.03,69.76
2021-04-19,Brazil,4.995,5.0,7.14,4.2,1005.35,69.96
2021-04-20,Brazil,4.992,5.0,7.99,4.95,998.19,69.69
2021-04-21,Brazil,4.998,5.0,6.81,3.98,995.75,70.29
2021-04-22,Brazil,5.014,4.98,7.32,4.44,1007.02,70.05
2021-04-23,Brazil,5.009,4.97,7.3,4.31,1004.26,70.18
2021-04-26,Brazil,5.001,4.99,7.38,4.38,995.64,69.82
2021-04-27,Brazil,4.985,4.99,7.54,4.52,997.35,70.16
2021-04-28,Brazil,4.992,5.0,6.91,3.83,992.11,69.83
2021-04-29,Brazil,4.984,4.99,7.6,4.65,997.45,70.17
2021-04-30,Brazil,5.011,5.0,7.34,4.45,1006.89,70.43
2021-05-03,Brazil,5.005,4.96,6.68,3.62,997.89,70.25
2021-05-04,Brazil,5.006,4.99,7.0,4.09,999.09,69.89
2021-05-05,Brazil,5.012,5.04,6.33,3.52,998.77,69.7
2021-05-06,Brazil,5.0,5.01,7.76,4.74,999.03,69.6
2021-05-07,Brazil,5.0,5.0,7.32,4.39,997.82,69.7
2021-05-10,Brazil,4.977,4.98,6.19,3.16,997.41,69.89
2021-05-11,Brazil,4.99,4.94,7.69,4.79,997.94,69.71
2021-05-12,Brazil,5.01,5.0,6.59,3.63,1008.39,69.99
2021-05-13,Brazil,4.998,4.98,6.03,3.05,1001.63,70.22
2021-05-14,Brazil,4.978,4.98,6.69,3.69,999.27,69.98
2021-05-17,Brazil,5.004,4.98,7.45,4.41,998.4,70.32
2021-05-18,Brazil,5.016,5.02,5.51,2.35,1003.97,70.4
2021-05-19,Brazil,5.012,5.03,7.47,4.34,1009.97,70.04
2021-05-20,Brazil,4.984,4.99,7.19,4.18,993.77,69.67
2021-05-21,Brazil,4.993,5.02,7.81,4.71,1005.29,69.98
2021-05-24,Brazil,4.983,4.99,6.86,3.91,1000.27,70.09
2021-05-25,Brazil,5.009,4.99,6.04,3.09,1000.22,70.24
2021-05-26,Brazil,4.994,5.01,7.16,4.15,1004.65,69.87
2021-05-27,Brazil,4.994,5.0,6.68,3.63,996.43,70.05
2021-05-28,Brazil,4.999,5.0,6.77,3.81,1000.48,70.04
2021-05-31,Brazil,5.0,5.03,6.54,3.55,992.13,70.07
2021-06-01,Brazil,4.989,4.99,6.81,3.78,997.24,69.88
2021-06-02,Brazil,5.014,5.01,6.73,3.75,1008.23,69.95
2021-06-03,Brazil,4.993,4.99,6.71,3.77,993.6,69.78
2021-06-04,Brazil,4.992,5.01,6.82,3.84,1006.35,70.26
2021-06-07,Brazil,4.997,4.99,6.56,3.49,998.98,69.92
2021-06-08,Brazil,4.992,4.98,7.14,4.28,1004.97,69.89
2021-06-09,Brazil,4.999,4.97,6.97,4.0,999.75,70.29
2021-06-10,Brazil,5.002,4.98,6.63,3.57,1006.49,70.06
2021-06-11,Brazil,5.007,5.01,7.72,4.92,1003.34,70.2
2021-06-14,Brazil,4.987,4.98,6.56,3.63,997.59,70.05
2021-06-15,Brazil,5.009,5.02,6.6,3.69,1006.58,70.13
2021-06-16,Brazil,5.001,5.01,6.99,3.94,998.32,70.05
2021-06-17,Brazil,4.985,4.99,6.65,3.69,995.37,69.89
2021-06-18,Brazil,4.985,5.01,6.97,4.14,995.83,70.07
2021-06-21,Brazil,4.995,4.99,6.95,3.91,992.82,70.11
2021-06-22,Brazil,4.992,5.0,6.98,4.03,994.88,69.94
2021-06-23,Brazil,5.016,4.97,7.82,4.84,1000.18,69.78
2021-06-24,Brazil,4.992,4.99,6.47,3.49,997.96,70.37
2021-06-25,Brazil,4.988,5.0,7.13,4.23,1003.43,69.92
2021-06-28,Brazil,4.975,5.01,6.45,3.56,1003.44,69.93
2021-06-29,Brazil,5.009,5.02,6.7,3.62,996.22,70.45
2021-06-30,Brazil,4.993,5.02,7.44,4.41,996.65,69.97
2021-07-01,Brazil,4.978,5.0,7.18,4.17,985.13,69.75
2021-07-02,Brazil,4.993,5.01,7.15,4.17,1003.18,69.79
2021-07-05,Brazil,5.006,5.01,7.2,4.22,1009.15,70.1
2021-07-06,Brazil,4.99,5.0,7.38,4.44,1005.45,70.08
2021-07-07,Brazil,4.977,5.01,6.8,3.75,1004.72,70.04
2021-07-08,Brazil,5.017,5.0,7.31,4.23,999.51,70.16
2021-07-09,Brazil,4.994,4.99,6.34,3.31,1001.63,70.24
2021-07-12,Brazil,5.008,4.99,6.41,3.36,1005.55,70.15
2021-07-13,Brazil,5.011,5.0,6.76,3.84,999.72,69.98
2021-07-14,Brazil,5.002,5.0,6.93,4.01,1004.71,70.02
2021-07-15,Brazil,4.998,4.99,6.32,3.19,1002.77,69.68
2021-07-16,Brazil,5.008,5.02,7.08,3.92,1001.08,69.72
2021-07-19,Brazil,5.004,5.0,6.7,3.65,991.66,70.2
2021-07-20,Brazil,4.991,4.98,6.92,3.88,1000.82,69.85
2021-07-21,Brazil,4.995,4.98,6.86,3.76,999.98,70.17
2021-07-22,Brazil,5.015,4.99,6.89,3.68,1007.22,69.67
2021-07-23,Brazil,5.004,5.0,7.41,4.49,995.8,69.86
2021-07-26,Brazil,4.994,5.02,6.43,3.49,991.05,70.2
2021-07-27,Brazil,5.013,4.99,6.84,3.8,1007.37,70.08
2021-07-28,Brazil,4.993,4.97,6.41,3.4,996.72,70.04
2021-07-29,Brazil,4.994,4.98,6.39,3.23,1004.44,70.35
2021-07-30,Brazil,5.005,4.99,7.65,4.66,1001.1,69.99
2021-08-02,Brazil,4.971,5.03,7.28,4.24,999.69,70.03
2021-08-03,Brazil,4.994,5.01,6.36,3.34,1002.81,69.96
2021-08-04,Brazil,5.004,4.98,6.5,3.47,1003.39,69.63
2021-08-05,Brazil,5.005,4.99,6.89,4.03,995.74,70.19
2021-08-06,Brazil,5.0,4.99,6.93,3.89,1002.2,69.98
2021-08-09,Brazil,5.011,5.02,7.23,4.22,1003.29,70.06
2021-08-10,Brazil,5.011,5.02,6.51,3.62,996.49,70.2
2021-08-11,Brazil,4.984,5.01,7.19,4.07,1000.9,69.73
2021-08-12,Brazil,4.99,4.98,6.71,3.73,994.17,70.29
2021-08-13,Brazil,4.987,5.03,7.62,4.53,996.53,70.07
2021-08-16,Brazil,4.987,5.02,6.98,4.02,993.88,69.5
2021-08-17,Brazil,4.99,5.02,6.82,3.84,1003.28,70.36
2021-08-18,Brazil,5.013,4.98,6.01,2.77,1011.34,70.04
2021-08-19,Brazil,4.987,5.02,6.97,3.98,1004.47,70.07
2021-08-20,Brazil,4.988,4.99,7.32,4.27,1001.31,70.19
2021-08-23,Brazil,4.996,5.0,5.32,2.36,1003.82,69.92
2021-08-24,Brazil,4.995,4.98,7.48,4.43,1004.13,69.65
2021-08-25,Brazil,4.998,4.99,6.85,3.92,998.27,70.17
2021-08-26,Brazil,4.981,5.04,7.28,4.28,1004.53,69.71
2021-08-27,Brazil,4.993,5.0,7.68,4.69,1002.25,69.88
2021-08-30,Brazil,5.005,5.03,7.53,4.54,1003.38,70.12
2021-08-31,Brazil,5.005,5.02,7.57,4.59,1003.21,69.92
2021-09-01,Brazil,4.991,4.99,6.96,4.12,1004.3,69.45
2021-09-02,Brazil,5.027,5.03,6.9,3.9,1001.51,69.88
2021-09-03,Brazil,5.002,5.0,6.95,3.93,993.43,70.01
2021-09-06,Brazil,5.002,5.0,6.89,3.78,998.23,70.05
2021-09-07,Brazil,5.013,5.0,7.11,4.12,1006.19,69.95
2021-09-08,Brazil,5.013,5.0,6.57,3.5,998.48,70.12
2021-09-09,Brazil,4.973,5.0,6.77,3.88,997.23,69.89
2021-09-10,Brazil,5.0,4.97,7.13,3.99,1001.4,70.16
2021-09-13,Brazil,5.011,5.02,7.96,5.01,996.41,70.16
2021-09-14,Brazil,5.007,5.02,7.96,4.96,1002.13,69.8
2021-09-15,Brazil,5.021,4.99,6.84,3.87,996.78,69.85
2021-09-16,Brazil,4.995,4.97,6.58,3.39,1003.68,70.19
